department,date,rainfall_qty,year,month_name,month
ALIBORI,2017-08-01,140.57368421052632,2017,August,8
ATACORA,2017-08-01,183.33,2017,August,8
DONGA,2017-08-01,251.05,2017,August,8
ZOU,2017-08-01,30.84,2017,August,8
HILLS,2017-08-01,162.78,2017,August,8
MONO,2017-08-01,42.47,2017,August,8
COUFFO,2017-08-01,70.60000000000001,2017,August,8
OUEME,2017-08-01,65.0,2017,August,8
PLATEAU,2017-08-01,70.86,2017,August,8
ATLANTIC,2017-08-01,17.69090909090909,2017,August,8
LITTORAL,2017-08-01,102.1,2017,August,8
BORGOU,2018-08-01,339.5544642857143,2018,August,8
ALIBORI,2018-08-01,327.4323529411765,2018,August,8
ATACORA,2018-08-01,269.43555555555554,2018,August,8
DONGA,2018-08-01,229.50576923076923,2018,August,8
ZOU,2018-08-01,100.84333333333333,2018,August,8
HILLS,2018-08-01,213.84285714285713,2018,August,8
MONO,2018-08-01,70.06363636363636,2018,August,8
COUFFO,2018-08-01,91.99565217391304,2018,August,8
OUEME,2018-08-01,76.12000000000002,2018,August,8
PLATEAU,2018-08-01,99.72142857142856,2018,August,8
ATLANTIC,2018-08-01,77.45,2018,August,8
LITTORAL,2018-08-01,87.79,2018,August,8
BORGOU,2019-08-01,186.66,2019,August,8
ALIBORI,2019-08-01,297.4533333333333,2019,August,8
ATACORA,2019-08-01,220.53,2019,August,8
DONGA,2019-08-01,222.99,2019,August,8
ZOU,2019-08-01,66.47,2019,August,8
HILLS,2019-08-01,232.23,2019,August,8
MONO,2019-08-01,8.69,2019,August,8
COUFFO,2019-08-01,47.81904761904762,2019,August,8
OUEME,2019-08-01,17.0,2019,August,8
PLATEAU,2019-08-01,29.41,2019,August,8
ATLANTIC,2019-08-01,22.349999999999998,2019,August,8
LITTORAL,2019-08-01,53.2,2019,August,8
BORGOU,2020-08-01,122.70714285714287,2020,August,8
ALIBORI,2020-08-01,298.71250000000003,2020,August,8
ATACORA,2020-08-01,145.36111111111111,2020,August,8
DONGA,2020-08-01,124.95454545454545,2020,August,8
ZOU,2020-08-01,30.240740740740737,2020,August,8
HILLS,2020-08-01,44.34177489177489,2020,August,8
MONO,2020-08-01,0.07727272727272727,2020,August,8
COUFFO,2020-08-01,0.08095238095238096,2020,August,8
OUEME,2020-08-01,0.13999999999999999,2020,August,8
PLATEAU,2020-08-01,0.4473684210526316,2020,August,8
ATLANTIC,2020-08-01,3.294166666666667,2020,August,8
LITTORAL,2020-08-01,0.0,2020,August,8
BORGOU,2021-08-01,319.1416,2021,August,8
ALIBORI,2021-08-01,117.68636363636361,2021,August,8
ATACORA,2021-08-01,250.81933333333336,2021,August,8
DONGA,2021-08-01,285.5007692307692,2021,August,8
ZOU,2021-08-01,124.78148148148148,2021,August,8
HILLS,2021-08-01,282.93030303030304,2021,August,8
MONO,2021-08-01,113.15,2021,August,8
COUFFO,2021-08-01,102.18857142857144,2021,August,8
OUEME,2021-08-01,119.98823529411764,2021,August,8
PLATEAU,2021-08-01,122.63684210526316,2021,August,8
ATLANTIC,2021-08-01,99.425,2021,August,8
LITTORAL,2021-08-01,264.3666666666667,2021,August,8
BORGOU,2022-08-01,277.65032258064514,2022,August,8
ALIBORI,2022-08-01,265.9666666666667,2022,August,8
ATACORA,2022-08-01,165.84,2022,August,8
DONGA,2022-08-01,299.49380952380955,2022,August,8
ZOU,2022-08-01,95.44992503748128,2022,August,8
HILLS,2022-08-01,294.7506451612903,2022,August,8
MONO,2022-08-01,50.77582417582418,2022,August,8
COUFFO,2022-08-01,36.23942857142857,2022,August,8
OUEME,2022-08-01,41.26470588235294,2022,August,8
PLATEAU,2022-08-01,68.66956521739131,2022,August,8
ATLANTIC,2022-08-01,55.75,2022,August,8
LITTORAL,2022-08-01,16.833333333333332,2022,August,8
BORGOU,2023-08-01,277.00624999999997,2023,August,8
ALIBORI,2023-08-01,312.69473684210527,2023,August,8
ATACORA,2023-08-01,351.67133333333334,2023,August,8
DONGA,2023-08-01,227.07777777777778,2023,August,8
ZOU,2023-08-01,128.82953846153848,2023,August,8
HILLS,2023-08-01,143.84722924901186,2023,August,8
MONO,2023-08-01,64.11727272727272,2023,August,8
COUFFO,2023-08-01,78.02,2023,August,8
OUEME,2023-08-01,90.16470588235293,2023,August,8
PLATEAU,2023-08-01,100.21944444444445,2023,August,8
ATLANTIC,2023-08-01,87.90833333333333,2023,August,8
LITTORAL,2023-08-01,27.486666666666665,2023,August,8
BORGOU,2012-09-01,313.28,2012,September,9
ALIBORI,2012-09-01,226.38,2012,September,9
ATACORA,2012-09-01,174.47,2012,September,9
DONGA,2012-09-01,237.83,2012,September,9
ZOU,2012-09-01,183.71,2012,September,9
HILLS,2012-09-01,180.1,2012,September,9
MONO,2012-09-01,75.1,2012,September,9
COUFFO,2012-09-01,134.01,2012,September,9
OUEME,2012-09-01,190.27,2012,September,9
PLATEAU,2012-09-01,134.24,2012,September,9
ATLANTIC,2012-09-01,70.94,2012,September,9
LITTORAL,2012-09-01,139.5,2012,September,9
BORGOU,2013-09-01,249.41125000000002,2013,September,9
ALIBORI,2013-09-01,182.90333333333334,2013,September,9
ATACORA,2013-09-01,252.6277777777778,2013,September,9
DONGA,2013-09-01,192.53013888888887,2013,September,9
ZOU,2013-09-01,113.70244444444445,2013,September,9
HILLS,2013-09-01,126.75666666666666,2013,September,9
MONO,2013-09-01,92.74027777777776,2013,September,9
COUFFO,2013-09-01,127.79722222222222,2013,September,9
OUEME,2013-09-01,123.72037037037038,2013,September,9
PLATEAU,2013-09-01,122.48600000000002,2013,September,9
ATLANTIC,2013-09-01,127.640625,2013,September,9
LITTORAL,2013-09-01,148.575,2013,September,9
BORGOU,2014-09-01,213.38375000000002,2014,September,9
ALIBORI,2014-09-01,272.7283333333333,2014,September,9
ATACORA,2014-09-01,263.4981481481482,2014,September,9
DONGA,2014-09-01,240.27166666666668,2014,September,9
ZOU,2014-09-01,167.4322222222222,2014,September,9
HILLS,2014-09-01,214.31333333333336,2014,September,9
MONO,2014-09-01,144.48611111111111,2014,September,9
COUFFO,2014-09-01,154.95305555555555,2014,September,9
OUEME,2014-09-01,1304.246666666667,2014,September,9
PLATEAU,2014-09-01,957.9736666666668,2014,September,9
ATLANTIC,2014-09-01,135.7885,2014,September,9
LITTORAL,2014-09-01,106.63,2014,September,9
BORGOU,2015-09-01,186.56553200767488,2015,September,9
ALIBORI,2015-09-01,265.4810606060606,2015,September,9
ATACORA,2015-09-01,204.71853164657676,2015,September,9
DONGA,2015-09-01,213.1588669950739,2015,September,9
ZOU,2015-09-01,84.13,2015,September,9
HILLS,2015-09-01,98.80833333333332,2015,September,9
MONO,2015-09-01,40.81944444444444,2015,September,9
COUFFO,2015-09-01,73.512,2015,September,9
OUEME,2015-09-01,64.77375,2015,September,9
PLATEAU,2015-09-01,105.8822222222222,2015,September,9
ATLANTIC,2015-09-01,40.489444444444445,2015,September,9
LITTORAL,2015-09-01,69.0,2015,September,9
BORGOU,2016-09-01,249.97284125379173,2016,September,9
ALIBORI,2016-09-01,323.8329981846111,2016,September,9
ATACORA,2016-09-01,267.89779891304346,2016,September,9
DONGA,2016-09-01,269.24066666666664,2016,September,9
ZOU,2016-09-01,225.22172413793106,2016,September,9
HILLS,2016-09-01,113.63064516129032,2016,September,9
MONO,2016-09-01,121.16470588235295,2016,September,9
COUFFO,2016-09-01,157.1524,2016,September,9
OUEME,2016-09-01,169.2357142857143,2016,September,9
PLATEAU,2016-09-01,132.26111111111112,2016,September,9
ATLANTIC,2016-09-01,131.80055555555555,2016,September,9
LITTORAL,2016-09-01,6.25,2016,September,9
BORGOU,2017-09-01,197.95375,2017,September,9
ALIBORI,2017-09-01,0.0,2017,September,9
ATACORA,2017-09-01,148.4,2017,September,9
DONGA,2017-09-01,96.11,2017,September,9
ZOU,2017-09-01,35.23,2017,September,9
HILLS,2017-09-01,101.44,2017,September,9
MONO,2017-09-01,90.06,2017,September,9
COUFFO,2017-09-01,149.56666666666666,2017,September,9
OUEME,2017-09-01,122.0,2017,September,9
PLATEAU,2017-09-01,101.54,2017,September,9
ATLANTIC,2017-09-01,94.83727272727273,2017,September,9
LITTORAL,2017-09-01,156.7,2017,September,9
BORGOU,2018-09-01,309.3168792517007,2018,September,9
ALIBORI,2018-09-01,227.22294117647058,2018,September,9
ATACORA,2018-09-01,210.20000000000002,2018,September,9
DONGA,2018-09-01,248.9333333333333,2018,September,9
ZOU,2018-09-01,216.83333333333334,2018,September,9
HILLS,2018-09-01,235.89499999999998,2018,September,9
MONO,2018-09-01,107.70909090909089,2018,September,9
COUFFO,2018-09-01,162.87434782608693,2018,September,9
OUEME,2018-09-01,170.62333333333333,2018,September,9
PLATEAU,2018-09-01,207.70714285714286,2018,September,9
ATLANTIC,2018-09-01,125.225,2018,September,9
LITTORAL,2018-09-01,154.81,2018,September,9
BORGOU,2019-09-01,225.96,2019,September,9
ALIBORI,2019-09-01,200.00333333333336,2019,September,9
ATACORA,2019-09-01,160.95,2019,September,9
DONGA,2019-09-01,281.24,2019,September,9
ZOU,2019-09-01,187.55,2019,September,9
HILLS,2019-09-01,169.43,2019,September,9
MONO,2019-09-01,109.02,2019,September,9
COUFFO,2019-09-01,131.85238095238094,2019,September,9
OUEME,2019-09-01,227.0,2019,September,9
PLATEAU,2019-09-01,155.31,2019,September,9
ATLANTIC,2019-09-01,162.85833333333332,2019,September,9
LITTORAL,2019-09-01,234.6,2019,September,9
BORGOU,2020-09-01,291.00714285714287,2020,September,9
ALIBORI,2020-09-01,245.69,2020,September,9
ATACORA,2020-09-01,288.3527777777778,2020,September,9
DONGA,2020-09-01,307.8818181818182,2020,September,9
ZOU,2020-09-01,179.4762037037037,2020,September,9
HILLS,2020-09-01,131.29999999999998,2020,September,9
MONO,2020-09-01,94.78869565217391,2020,September,9
COUFFO,2020-09-01,113.857,2020,September,9
OUEME,2020-09-01,196.6875,2020,September,9
PLATEAU,2020-09-01,185.58947368421053,2020,September,9
ATLANTIC,2020-09-01,145.90833333333333,2020,September,9
LITTORAL,2020-09-01,210.97333333333336,2020,September,9
BORGOU,2021-09-01,245.59120000000001,2021,September,9
ALIBORI,2021-09-01,201.94318181818184,2021,September,9
ATACORA,2021-09-01,198.876,2021,September,9
DONGA,2021-09-01,244.19,2021,September,9
ZOU,2021-09-01,170.52307692307693,2021,September,9
HILLS,2021-09-01,207.28606060606063,2021,September,9
MONO,2021-09-01,57.6,2021,September,9
COUFFO,2021-09-01,121.13999999999999,2021,September,9
OUEME,2021-09-01,237.65294117647056,2021,September,9
PLATEAU,2021-09-01,259.13684210526316,2021,September,9
ATLANTIC,2021-09-01,234.91666666666669,2021,September,9
LITTORAL,2021-09-01,304.08,2021,September,9
BORGOU,2022-09-01,203.9648387096774,2022,September,9
ALIBORI,2022-09-01,291.24761904761897,2022,September,9
ATACORA,2022-09-01,251.21666666666667,2022,September,9
DONGA,2022-09-01,204.04577777777777,2022,September,9
ZOU,2022-09-01,194.63883780332057,2022,September,9
HILLS,2022-09-01,213.65516129032255,2022,September,9
MONO,2022-09-01,123.32377450980391,2022,September,9
COUFFO,2022-09-01,137.2545714285714,2022,September,9
OUEME,2022-09-01,218.6588235294118,2022,September,9
PLATEAU,2022-09-01,166.83043478260868,2022,September,9
ATLANTIC,2022-09-01,126.63125,2022,September,9
LITTORAL,2022-09-01,214.38,2022,September,9
BORGOU,2023-09-01,202.98624999999998,2023,September,9
ALIBORI,2023-09-01,176.6745614035088,2023,September,9
ATACORA,2023-09-01,252.73666666666668,2023,September,9
DONGA,2023-09-01,179.525,2023,September,9
ZOU,2023-09-01,175.85038461538463,2023,September,9
HILLS,2023-09-01,274.3355919442876,2023,September,9
MONO,2023-09-01,174.14545454545456,2023,September,9
COUFFO,2023-09-01,157.93714285714285,2023,September,9
OUEME,2023-09-01,276.0176470588235,2023,September,9
PLATEAU,2023-09-01,175.76111111111112,2023,September,9
ATLANTIC,2023-09-01,265.0,2023,September,9
LITTORAL,2023-09-01,172.44,2023,September,9
BORGOU,2012-10-01,116.99,2012,October,10
ALIBORI,2012-10-01,31.39,2012,October,10
ATACORA,2012-10-01,149.98,2012,October,10
DONGA,2012-10-01,93.73,2012,October,10
ZOU,2012-10-01,161.86,2012,October,10
HILLS,2012-10-01,110.67,2012,October,10
MONO,2012-10-01,186.45,2012,October,10
COUFFO,2012-10-01,144.84,2012,October,10
OUEME,2012-10-01,198.05,2012,October,10
PLATEAU,2012-10-01,177.97,2012,October,10
ATLANTIC,2012-10-01,203.92,2012,October,10
LITTORAL,2012-10-01,187.0,2012,October,10
BORGOU,2013-10-01,83.92375000000001,2013,October,10
ALIBORI,2013-10-01,42.92333333333334,2013,October,10
ATACORA,2013-10-01,69.55555555555556,2013,October,10
DONGA,2013-10-01,72.375,2013,October,10
ZOU,2013-10-01,70.44333333333333,2013,October,10
HILLS,2013-10-01,86.325,2013,October,10
MONO,2013-10-01,104.50210526315789,2013,October,10
COUFFO,2013-10-01,126.03611111111111,2013,October,10
OUEME,2013-10-01,134.8635185185185,2013,October,10
PLATEAU,2013-10-01,103.53266666666666,2013,October,10
ATLANTIC,2013-10-01,92.25999999999999,2013,October,10
LITTORAL,2013-10-01,143.374,2013,October,10
BORGOU,2014-10-01,91.35500000000002,2014,October,10
ALIBORI,2014-10-01,64.27333333333334,2014,October,10
ATACORA,2014-10-01,81.37787037037037,2014,October,10
DONGA,2014-10-01,1.25,2014,October,10
ZOU,2014-10-01,139.9633333333333,2014,October,10
HILLS,2014-10-01,158.52,2014,October,10
MONO,2014-10-01,93.11527777777776,2014,October,10
COUFFO,2014-10-01,92.35638888888889,2014,October,10
OUEME,2014-10-01,181.64074074074077,2014,October,10
PLATEAU,2014-10-01,150.48533333333333,2014,October,10
ATLANTIC,2014-10-01,150.90937499999998,2014,October,10
LITTORAL,2014-10-01,124.0,2014,October,10
BORGOU,2015-10-01,102.66418457606028,2015,October,10
ALIBORI,2015-10-01,76.03762626262626,2015,October,10
ATACORA,2015-10-01,0.0,2015,October,10
DONGA,2015-10-01,0.0,2015,October,10
ZOU,2015-10-01,156.257,2015,October,10
HILLS,2015-10-01,88.96747311827957,2015,October,10
MONO,2015-10-01,132.84460784313725,2015,October,10
COUFFO,2015-10-01,116.024,2015,October,10
OUEME,2015-10-01,152.64437500000003,2015,October,10
PLATEAU,2015-10-01,183.25944444444448,2015,October,10
ATLANTIC,2015-10-01,126.34944444444444,2015,October,10
LITTORAL,2015-10-01,136.91000000000003,2015,October,10
BORGOU,2016-10-01,35.36112689393939,2016,October,10
ALIBORI,2016-10-01,40.99267676767676,2016,October,10
ATACORA,2016-10-01,40.44391534391534,2016,October,10
DONGA,2016-10-01,67.98823529411764,2016,October,10
ZOU,2016-10-01,162.44137931034481,2016,October,10
HILLS,2016-10-01,50.74292712066905,2016,October,10
MONO,2016-10-01,109.34235294117647,2016,October,10
COUFFO,2016-10-01,97.868,2016,October,10
OUEME,2016-10-01,234.92142857142855,2016,October,10
PLATEAU,2016-10-01,182.2,2016,October,10
ATLANTIC,2016-10-01,140.41222222222223,2016,October,10
LITTORAL,2016-10-01,206.25,2016,October,10
BORGOU,2017-10-01,42.83375,2017,October,10
ALIBORI,2017-10-01,0.0,2017,October,10
ATACORA,2017-10-01,51.08,2017,October,10
DONGA,2017-10-01,26.22,2017,October,10
ZOU,2017-10-01,7.99,2017,October,10
HILLS,2017-10-01,15.02,2017,October,10
MONO,2017-10-01,66.29,2017,October,10
COUFFO,2017-10-01,101.26388888888887,2017,October,10
OUEME,2017-10-01,70.0,2017,October,10
PLATEAU,2017-10-01,58.23,2017,October,10
ATLANTIC,2017-10-01,169.47363636363636,2017,October,10
LITTORAL,2017-10-01,21.0,2017,October,10
BORGOU,2018-10-01,100.51577380952384,2018,October,10
ALIBORI,2018-10-01,85.6661111111111,2018,October,10
ATACORA,2018-10-01,78.23444444444445,2018,October,10
DONGA,2018-10-01,82.39545454545454,2018,October,10
ZOU,2018-10-01,124.61666666666666,2018,October,10
HILLS,2018-10-01,100.36428571428573,2018,October,10
MONO,2018-10-01,212.11,2018,October,10
COUFFO,2018-10-01,109.03399209486165,2018,October,10
OUEME,2018-10-01,171.20666666666662,2018,October,10
PLATEAU,2018-10-01,0.0,2018,October,10
ATLANTIC,2018-10-01,196.08083333333332,2018,October,10
LITTORAL,2018-10-01,169.1,2018,October,10
BORGOU,2019-10-01,200.43,2019,October,10
ALIBORI,2019-10-01,120.27722222222222,2019,October,10
ATACORA,2019-10-01,188.58,2019,October,10
DONGA,2019-10-01,15.3,2019,October,10
ZOU,2019-10-01,254.32,2019,October,10
HILLS,2019-10-01,210.12,2019,October,10
MONO,2019-10-01,277.65,2019,October,10
COUFFO,2019-10-01,263.72380952380956,2019,October,10
OUEME,2019-10-01,353.0,2019,October,10
PLATEAU,2019-10-01,216.52,2019,October,10
ATLANTIC,2019-10-01,278.55833333333334,2019,October,10
LITTORAL,2019-10-01,398.0,2019,October,10
BORGOU,2020-10-01,0.0,2020,October,10
ALIBORI,2020-10-01,100.05992063492063,2020,October,10
ATACORA,2020-10-01,0.0,2020,October,10
DONGA,2020-10-01,0.0,2020,October,10
ZOU,2020-10-01,0.0,2020,October,10
HILLS,2020-10-01,126.01136363636364,2020,October,10
MONO,2020-10-01,0.0,2020,October,10
COUFFO,2020-10-01,144.35526315789474,2020,October,10
OUEME,2020-10-01,170.39499999999998,2020,October,10
PLATEAU,2020-10-01,140.3815789473684,2020,October,10
ATLANTIC,2020-10-01,0.0,2020,October,10
LITTORAL,2020-10-01,0.0,2020,October,10
BORGOU,2021-10-01,0.0,2021,October,10
ALIBORI,2021-10-01,5.8136363636363635,2021,October,10
ATACORA,2021-10-01,92.38,2021,October,10
DONGA,2021-10-01,76.49666666666667,2021,October,10
ZOU,2021-10-01,98.49692307692308,2021,October,10
HILLS,2021-10-01,100.90727272727273,2021,October,10
MONO,2021-10-01,158.6,2021,October,10
COUFFO,2021-10-01,101.47142857142856,2021,October,10
OUEME,2021-10-01,218.0235294117647,2021,October,10
PLATEAU,2021-10-01,185.9263157894737,2021,October,10
ATLANTIC,2021-10-01,166.51666666666665,2021,October,10
LITTORAL,2021-10-01,251.51,2021,October,10
BORGOU,2022-10-01,73.28774193548387,2022,October,10
ALIBORI,2022-10-01,51.87142857142857,2022,October,10
ATACORA,2022-10-01,88.53266666666667,2022,October,10
DONGA,2022-10-01,66.09117647058824,2022,October,10
ZOU,2022-10-01,123.08620689655174,2022,October,10
HILLS,2022-10-01,89.00967741935483,2022,October,10
MONO,2022-10-01,166.28619047619048,2022,October,10
COUFFO,2022-10-01,106.27428571428572,2022,October,10
OUEME,2022-10-01,176.03529411764708,2022,October,10
PLATEAU,2022-10-01,207.13478260869567,2022,October,10
ATLANTIC,2022-10-01,224.5,2022,October,10
LITTORAL,2022-10-01,100.81666666666666,2022,October,10
BORGOU,2023-10-01,160.85,2023,October,10
ALIBORI,2023-10-01,39.91986215538847,2023,October,10
ATACORA,2023-10-01,84.9,2023,October,10
DONGA,2023-10-01,76.81428571428572,2023,October,10
ZOU,2023-10-01,185.88697802197805,2023,October,10
HILLS,2023-10-01,207.52335664335664,2023,October,10
MONO,2023-10-01,117.07272727272726,2023,October,10
COUFFO,2023-10-01,143.04742857142858,2023,October,10
OUEME,2023-10-01,226.19117647058823,2023,October,10
PLATEAU,2023-10-01,192.77222222222224,2023,October,10
ATLANTIC,2023-10-01,85.4625,2023,October,10
LITTORAL,2023-10-01,120.80000000000001,2023,October,10
BORGOU,2012-11-01,1.01,2012,November,11
ALIBORI,2012-11-01,1.06,2012,November,11
ATACORA,2012-11-01,3.69,2012,November,11
DONGA,2012-11-01,3.67,2012,November,11
ZOU,2012-11-01,8.81,2012,November,11
HILLS,2012-11-01,0.56,2012,November,11
MONO,2012-11-01,38.32,2012,November,11
COUFFO,2012-11-01,24.78,2012,November,11
OUEME,2012-11-01,49.79,2012,November,11
PLATEAU,2012-11-01,37.5,2012,November,11
ATLANTIC,2012-11-01,87.21,2012,November,11
LITTORAL,2012-11-01,46.25,2012,November,11
BORGOU,2013-11-01,0.0,2013,November,11
ALIBORI,2013-11-01,0.0,2013,November,11
ATACORA,2013-11-01,17.833333333333336,2013,November,11
DONGA,2013-11-01,31.7,2013,November,11
ZOU,2013-11-01,39.52,2013,November,11
HILLS,2013-11-01,0.0,2013,November,11
MONO,2013-11-01,51.31894736842106,2013,November,11
COUFFO,2013-11-01,40.36694444444444,2013,November,11
OUEME,2013-11-01,65.40333333333334,2013,November,11
PLATEAU,2013-11-01,19.03333333333333,2013,November,11
ATLANTIC,2013-11-01,55.862500000000004,2013,November,11
LITTORAL,2013-11-01,0.0,2013,November,11
BORGOU,2014-11-01,0.0,2014,November,11
ALIBORI,2014-11-01,0.0,2014,November,11
ATACORA,2014-11-01,23.712037037037035,2014,November,11
DONGA,2014-11-01,22.994642857142857,2014,November,11
ZOU,2014-11-01,40.2,2014,November,11
HILLS,2014-11-01,8.83,2014,November,11
MONO,2014-11-01,120.59444444444443,2014,November,11
COUFFO,2014-11-01,66.49444444444444,2014,November,11
OUEME,2014-11-01,122.40000000000002,2014,November,11
PLATEAU,2014-11-01,98.75,2014,November,11
ATLANTIC,2014-11-01,117.05725000000001,2014,November,11
LITTORAL,2014-11-01,71.25,2014,November,11
BORGOU,2015-11-01,0.0,2015,November,11
ALIBORI,2015-11-01,0.0,2015,November,11
ATACORA,2015-11-01,0.0,2015,November,11
DONGA,2015-11-01,0.0,2015,November,11
ZOU,2015-11-01,20.18125,2015,November,11
HILLS,2015-11-01,3.293548387096774,2015,November,11
MONO,2015-11-01,0.0,2015,November,11
COUFFO,2015-11-01,0.0,2015,November,11
OUEME,2015-11-01,62.118750000000006,2015,November,11
PLATEAU,2015-11-01,39.62388888888889,2015,November,11
ATLANTIC,2015-11-01,70.57944444444445,2015,November,11
LITTORAL,2015-11-01,6.25,2015,November,11
BORGOU,2016-11-01,0.0,2016,November,11
ALIBORI,2016-11-01,0.0,2016,November,11
ATACORA,2016-11-01,0.0,2016,November,11
DONGA,2016-11-01,0.0,2016,November,11
ZOU,2016-11-01,10.206896551724137,2016,November,11
HILLS,2016-11-01,0.8148148148148148,2016,November,11
MONO,2016-11-01,46.58823529411765,2016,November,11
COUFFO,2016-11-01,13.657692307692308,2016,November,11
OUEME,2016-11-01,49.028571428571425,2016,November,11
PLATEAU,2016-11-01,6.85,2016,November,11
ATLANTIC,2016-11-01,61.837777777777774,2016,November,11
LITTORAL,2016-11-01,28.13,2016,November,11
BORGOU,2017-11-01,0.0,2017,November,11
ALIBORI,2017-11-01,0.0,2017,November,11
ATACORA,2017-11-01,0.0,2017,November,11
DONGA,2017-11-01,0.0,2017,November,11
ZOU,2017-11-01,7.73,2017,November,11
HILLS,2017-11-01,0.0,2017,November,11
MONO,2017-11-01,58.65,2017,November,11
COUFFO,2017-11-01,22.791666666666668,2017,November,11
OUEME,2017-11-01,52.0,2017,November,11
PLATEAU,2017-11-01,15.32,2017,November,11
ATLANTIC,2017-11-01,88.26363636363637,2017,November,11
LITTORAL,2017-11-01,47.0,2017,November,11
BORGOU,2018-11-01,0.0,2018,November,11
ALIBORI,2018-11-01,0.0,2018,November,11
ATACORA,2018-11-01,0.0,2018,November,11
DONGA,2018-11-01,0.0,2018,November,11
ZOU,2018-11-01,18.7,2018,November,11
HILLS,2018-11-01,4.121428571428572,2018,November,11
MONO,2018-11-01,29.714285714285715,2018,November,11
COUFFO,2018-11-01,14.691304347826089,2018,November,11
OUEME,2018-11-01,51.926,2018,November,11
PLATEAU,2018-11-01,0.0,2018,November,11
ATLANTIC,2018-11-01,68.81666666666666,2018,November,11
LITTORAL,2018-11-01,76.8,2018,November,11
BORGOU,2019-11-01,4.75,2019,November,11
ALIBORI,2019-11-01,0.0,2019,November,11
ATACORA,2019-11-01,3.71,2019,November,11
DONGA,2019-11-01,0.0,2019,November,11
ZOU,2019-11-01,50.1,2019,November,11
HILLS,2019-11-01,15.39,2019,November,11
MONO,2019-11-01,107.0,2019,November,11
COUFFO,2019-11-01,60.82857142857143,2019,November,11
OUEME,2019-11-01,114.0,2019,November,11
PLATEAU,2019-11-01,55.79,2019,November,11
ATLANTIC,2019-11-01,88.80833333333334,2019,November,11
LITTORAL,2019-11-01,66.3,2019,November,11
BORGOU,2020-11-01,0.0,2020,November,11
ALIBORI,2020-11-01,0.0,2020,November,11
ATACORA,2020-11-01,0.0,2020,November,11
DONGA,2020-11-01,0.0,2020,November,11
ZOU,2020-11-01,0.0,2020,November,11
HILLS,2020-11-01,0.0,2020,November,11
MONO,2020-11-01,0.0,2020,November,11
COUFFO,2020-11-01,30.169565217391302,2020,November,11
OUEME,2020-11-01,32.5,2020,November,11
PLATEAU,2020-11-01,13.926315789473685,2020,November,11
ATLANTIC,2020-11-01,0.0,2020,November,11
LITTORAL,2020-11-01,0.0,2020,November,11
BORGOU,2021-11-01,0.0,2021,November,11
ALIBORI,2021-11-01,0.0,2021,November,11
ATACORA,2021-11-01,3.8200000000000003,2021,November,11
DONGA,2021-11-01,0.0,2021,November,11
ZOU,2021-11-01,42.95293522267206,2021,November,11
HILLS,2021-11-01,6.742424242424242,2021,November,11
MONO,2021-11-01,35.14615384615385,2021,November,11
COUFFO,2021-11-01,41.75571428571429,2021,November,11
OUEME,2021-11-01,124.72352941176472,2021,November,11
PLATEAU,2021-11-01,56.42321981424149,2021,November,11
ATLANTIC,2021-11-01,125.24999999999999,2021,November,11
LITTORAL,2021-11-01,205.62,2021,November,11
BORGOU,2022-11-01,0.0,2022,November,11
ALIBORI,2022-11-01,0.0,2022,November,11
ATACORA,2022-11-01,0.0,2022,November,11
DONGA,2022-11-01,3.3,2022,November,11
ZOU,2022-11-01,43.833743842364534,2022,November,11
HILLS,2022-11-01,0.1032258064516129,2022,November,11
MONO,2022-11-01,76.5490476190476,2022,November,11
COUFFO,2022-11-01,60.38571428571428,2022,November,11
OUEME,2022-11-01,90.29411764705883,2022,November,11
PLATEAU,2022-11-01,57.25217391304348,2022,November,11
ATLANTIC,2022-11-01,106.76875,2022,November,11
LITTORAL,2022-11-01,26.883333333333333,2022,November,11
BORGOU,2023-11-01,0.0,2023,November,11
ALIBORI,2023-11-01,0.0,2023,November,11
ATACORA,2023-11-01,3.3333333333333335,2023,November,11
DONGA,2023-11-01,0.5,2023,November,11
ZOU,2023-11-01,8.25357142857143,2023,November,11
HILLS,2023-11-01,18.90041666666667,2023,November,11
MONO,2023-11-01,23.954545454545453,2023,November,11
COUFFO,2023-11-01,12.66,2023,November,11
OUEME,2023-11-01,51.88823529411764,2023,November,11
PLATEAU,2023-11-01,29.40555555555556,2023,November,11
ATLANTIC,2023-11-01,6.833333333333333,2023,November,11
LITTORAL,2023-11-01,31.55333333333333,2023,November,11
BORGOU,2012-12-01,0.0,2012,December,12
ALIBORI,2012-12-01,0.0,2012,December,12
ATACORA,2012-12-01,0.0,2012,December,12
DONGA,2012-12-01,0.0,2012,December,12
ZOU,2012-12-01,0.0,2012,December,12
HILLS,2012-12-01,0.0,2012,December,12
MONO,2012-12-01,2.99,2012,December,12
COUFFO,2012-12-01,0.51,2012,December,12
OUEME,2012-12-01,14.69,2012,December,12
PLATEAU,2012-12-01,5.94,2012,December,12
ATLANTIC,2012-12-01,12.13,2012,December,12
LITTORAL,2012-12-01,0.0,2012,December,12
BORGOU,2013-12-01,0.0,2013,December,12
ALIBORI,2013-12-01,0.0,2013,December,12
ATACORA,2013-12-01,0.0,2013,December,12
DONGA,2013-12-01,0.0,2013,December,12
ZOU,2013-12-01,0.0,2013,December,12
HILLS,2013-12-01,0.0,2013,December,12
MONO,2013-12-01,3.1947368421052635,2013,December,12
COUFFO,2013-12-01,20.883888888888887,2013,December,12
